accounting_standard,credit_rating,credit_score,edinet_code,industry,name,sec_code
JP,S,90,E40408,サービス業,株式会社ＩＡＣＥトラベル,343A0
JP,S,83,E27066,サービス業,株式会社ＩＢＪ,60710
JP,S,83,E05101,情報・通信業,株式会社ＩＣ,47690
JP,S,88,E05017,情報・通信業,株式会社ＩＤホールディングス,47090
JP,C,55,E02892,卸売業,株式会社ＩＤＯＭ,75990
JP,B,63,E02480,情報・通信業,株式会社ＩＧポート,37910
IFRS,B,68,E02128,機械,株式会社ＩＨＩ,70130
JP,B,60,E03386,小売業,株式会社ＩＫホールディングス,27220
JP,B,65,E38192,サービス業,株式会社ＩＮＦＯＲＩＣＨ,93380
JP,A,78,E39928,小売業,株式会社ＩＮＧＳ,245A0
IFRS,S,100,E00043,鉱業,株式会社ＩＮＰＥＸ,16050
JP,S,83,E05211,情報・通信業,株式会社Ｊストリーム,43080
JP,A,75,E00434,食料品,株式会社Ｊ－オイルミルズ,26130
JP,B,65,E03500,小売業,株式会社ＪＢイレブン,30660
JP,S,100,E01065,化学,株式会社ＪＣＵ,49750
JP,A,70,E37175,情報・通信業,株式会社ＪＤＳＣ,44180
JP,S,93,E32254,小売業,株式会社ＪＭホールディングス,35390
JP,S,80,E32770,非鉄金属,株式会社ＪＭＣ,57040
IFRS,S,95,E35308,情報・通信業,株式会社ＪＭＤＣ,44830
JP,S,93,E05306,サービス業,株式会社ＪＰホールディングス,27490
JP,S,80,E25870,不動産業,株式会社ＪＰＭＣ,32760
JP,S,83,E38780,輸送用機器,株式会社ＪＲＣ,62240
JP,S,85,E39184,サービス業,株式会社ＪＳＨ,150A0
IFRS,S,83,E21320,電気機器,株式会社ＪＶＣケンウッド,66320
JP,S,88,E30731,情報・通信業,株式会社ＫＡＤＯＫＡＷＡ,94680
JP,B,63,E05416,サービス業,株式会社ＫＧ情報,24080
IFRS,S,100,E37488,電気機器,株式会社ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,65250
JP,S,93,E04856,情報・通信業,株式会社ＫＳＫ,96870
JP,S,93,E01434,機械,株式会社ＫＶＫ,64840
JP,B,65,E37814,その他製品,株式会社ＫＹＯＲＩＴＳＵ,77950
JP,A,75,E36122,情報・通信業,株式会社Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,41700
IFRS,A,78,E05020,サービス業,株式会社ＫｅｙＨｏｌｄｅｒ,47120
JP,A,75,E39409,情報・通信業,株式会社Ｌ　ｉｓ　Ｂ,145A0
JP,C,55,E35631,不動産業,株式会社ＬＡホールディングス,29860
JP,B,63,E40546,サービス業,株式会社ＬＩＦＥ　ＣＲＥＡＴＥ,352A0
IFRS,A,78,E05624,サービス業,株式会社ＬＩＦＵＬＬ,21200
IFRS,A,73,E36134,サービス業,株式会社ＬＩＴＡＬＩＣＯ,73660
IFRS,A,75,E01317,金属製品,株式会社ＬＩＸＩＬ,59380
JP,S,88,E38755,情報・通信業,株式会社Ｌａｂｏｒｏ．ＡＩ,55860
JP,A,73,E31614,建設業,株式会社Ｌｉｂ　Ｗｏｒｋ,14310
JP,C,55,E39788,情報・通信業,株式会社Ｌｉｂｅｒａｗａｒｅ,218A0
JP,S,100,E33784,情報・通信業,株式会社Ｍマート,43800
IFRS,S,95,E37733,サービス業,株式会社Ｍ＆Ａ総研ホールディングス,95520
JP,S,100,E01210,ガラス・土石製品,株式会社ＭＡＲＵＷＡ,53440
JP,A,78,E02090,電気機器,株式会社ＭＣＪ,66700
JP,B,65,E25443,卸売業,株式会社ＭＥＲＦ,31680
JP,A,78,E39668,その他金融業,株式会社ＭＦＳ,196A0
JP,A,78,E01466,金属製品,株式会社ＭＩＥコーポレーション,34420
JP,S,95,E05617,サービス業,株式会社ＭＩＸＩ,21210
JP,S,90,E01083,石油・石炭製品,株式会社ＭＯＲＥＳＣＯ,50180
IFRS,A,75,E20870,サービス業,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,65550
JP,S,95,E32801,サービス業,株式会社ＭＳ－Ｊａｐａｎ,65390
JP,S,88,E34054,その他製品,株式会社ＭＴＧ,78060
IFRS,B,68,E35534,サービス業,株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,70950
JP,A,70,E02813,卸売業,株式会社Ｍｉｓｕｍｉ,74410
JP,S,93,E03497,小売業,株式会社ＭｏｎｏｔａＲＯ,30640
JP,B,60,E34747,小売業,株式会社ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,76740
JP,A,73,E03333,小売業,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,76380
JP,B,63,E05268,サービス業,株式会社ＮＥＸＹＺ．Ｇｒｏｕｐ,43460
JP,A,73,E01648,機械,株式会社ＮＦＫホールディングス,64940
JP,S,80,E02189,輸送用機器,株式会社ＮＩＴＴＡＮ,64930
JP,S,93,E05299,サービス業,株式会社ＮＪＳ,23250
JP,S,100,E04822,情報・通信業,株式会社ＮＳＤ,97590
JP,S,85,E02903,卸売業,株式会社ＮａＩＴＯ,76240
JP,S,83,E35562,サービス業,株式会社ＮｅｘＴｏｎｅ,70940
JP,S,93,E33037,卸売業,株式会社Ｎｏ．１,35620
JP,S,88,E05679,情報・通信業,株式会社ＯＤＫソリューションズ,38390
JP,C,45,E02065,電気機器,株式会社ＯＳＧコーポレーション,67570
JP,C,55,E03132,小売業,株式会社Ｏｌｙｍｐｉｃグループ,82890
JP,A,78,E32601,サービス業,株式会社Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,65330
JP,S,90,E02691,卸売業,株式会社ＰＡＬＴＡＣ,82830
JP,S,93,E01731,機械,株式会社ＰＥＧＡＳＵＳ,62620
JP,S,100,E01645,機械,株式会社ＰＩＬＬＡＲ,64900
IFRS,S,90,E33391,情報・通信業,株式会社ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,39930
JP,B,65,E03343,小売業,株式会社ＰＬＡＮＴ,76460
JP,S,83,E38036,情報・通信業,株式会社ＰＯＰＥＲ,51340
JP,S,100,E31965,情報・通信業,株式会社ＰＲ　ＴＩＭＥＳ,39220
JP,C,50,E39751,医薬品,株式会社ＰＲＩＳＭ　ＢｉｏＬａｂ,206A0
JP,S,80,E37060,情報・通信業,株式会社Ｐｈｏｔｏｓｙｎｔｈ,43790
JP,C,50,E35542,電気機器,株式会社ＱＤレーザ,66130
JP,S,83,E35344,サービス業,株式会社ＱＬＳホールディングス,70750
JP,D,35,E03993,不動産業,株式会社ＲＥＶＯＬＵＴＩＯＮ,88940
JP,S,83,E00165,不動産業,株式会社ＲＩＳＥ,88360
JP,S,88,E04382,情報・通信業,株式会社ＲＫＢ毎日ホールディングス,94070
JP,A,70,E36901,情報・通信業,株式会社ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,43740
JP,C,45,E39906,情報・通信業,株式会社ＲＯＸＸ,241A0
JP,S,90,E31042,金属製品,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,34450
JP,C,45,E02057,電気機器,株式会社ＲＶＨ,67860
JP,S,80,E02518,卸売業,株式会社ＲＹＯＤＥＮ,80840
JP,S,100,E38171,情報・通信業,株式会社Ｒｅｂａｓｅ,51380
JP,S,83,E38567,情報・通信業,株式会社Ｒｉｄｇｅ－ｉ,55720
JP,D,20,E03404,小売業,株式会社ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,27620
JP,C,50,E03530,銀行業,株式会社ＳＢＩ新生銀行,
JP,S,100,E02288,電気機器,株式会社ＳＣＲＥＥＮホールディングス,77350
JP,D,20,E05452,建設業,株式会社ＳＤＳホールディングス,17110
JP,S,93,E30969,情報・通信業,株式会社ＳＨＩＦＴ,36970
JP,B,60,E38443,情報・通信業,株式会社ＳＨＩＮＫＯ,71200
JP,S,100,E02470,その他製品,株式会社ＳＨＯＥＩ,78390
JP,A,78,E34031,情報・通信業,株式会社ＳＩＧグループ,43860
JP,S,100,E05640,情報・通信業,株式会社ＳＲＡホールディングス,38170
JP,A,78,E36844,非鉄金属,株式会社ＳＴＧ,58580
JP,A,78,E35947,食料品,株式会社ＳＴＩフードホールディングス,29320
IFRS,S,88,E02152,輸送用機器,株式会社ＳＵＢＡＲＵ,72700
JP,S,83,E02103,金属製品,株式会社ＳＵＭＣＯ,34360
JP,S,83,E33235,情報・通信業,株式会社ＳＹＳホールディングス,39880
JP,A,78,E39968,情報・通信業,株式会社Ｓａｐｅｅｔ,269A0
JP,S,83,E40018,サービス業,株式会社Ｓｃｈｏｏ,264A0
JP,S,85,E36366,情報・通信業,株式会社Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,41780
JP,S,80,E35489,サービス業,株式会社Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,70840
JP,C,40,E35632,情報・通信業,株式会社Ｓｐｅｅｅ,44990
JP,S,93,E35827,情報・通信業,株式会社Ｓｕｎ　Ａｓｔｅｒｉｓｋ,40530
JP,C,50,E40216,情報・通信業,株式会社Ｓｙｎｓｐｅｃｔｉｖｅ,290A0
JP,D,25,E03851,保険業,株式会社Ｔ＆Ｄホールディングス,87950
JP,B,65,E36353,サービス業,株式会社Ｔ．Ｓ．Ｉ,73620
JP,S,93,E00710,その他製品,株式会社ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,79210
JP,D,30,E01795,電気機器,株式会社ＴＢグループ,67750
JP,S,85,E02201,輸送用機器,株式会社ＴＢＫ,72770
JP,S,80,E04375,情報・通信業,株式会社ＴＢＳホールディングス,94010
JP,B,68,E40398,小売業,株式会社ＴＥＮＴＩＡＬ,325A0
JP,B,68,E40175,卸売業,株式会社ＴＭＨ,280A0
JP,S,83,E25165,卸売業,株式会社ＴＯＫＡＩホールディングス,31670
JP,A,78,E31742,小売業,株式会社ＴＯＫＹＯ　ＢＡＳＥ,34150
JP,C,40,E37457,小売業,株式会社ＴＯＲＩＣＯ,71380
JP,B,65,E03482,卸売業,株式会社ＴＲＵＣＫ－ＯＮＥ,30470
JP,S,80,E25234,繊維製品,株式会社ＴＳＩホールディングス,36080
JP,A,73,E01716,機械,株式会社ＴＶＥ,64660
JP,A,75,E35767,サービス業,株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,73520
JP,S,85,E40399,情報・通信業,株式会社ＴａｌｅｎｔＸ,330A0
JP,S,85,E37146,情報・通信業,株式会社Ｔｒｕｅ　Ｄａｔａ,44160
JP,S,83,E31052,情報・通信業,株式会社Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,94180
IFRS,A,78,E01330,非鉄金属,株式会社ＵＡＣＪ,57410
JP,C,40,E02728,卸売業,株式会社ＵＥＸ,98880
IFRS,C,48,E40865,建設業,株式会社ＵＮＩＣＯＮホールディングス,
JP,D,30,E00541,証券、商品先物取引業,株式会社ＵＮＩＶＡ・Ｏａｋホールディングス,31130
JP,S,100,E32408,情報・通信業,株式会社Ｕｂｉｃｏｍホールディングス,39370
JP,A,75,E39382,情報・通信業,株式会社ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,135A0
JP,C,50,E39268,医薬品,株式会社Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,130A0
JP,S,88,E38687,サービス業,株式会社Ｗ　ＴＯＫＹＯ,91590
JP,B,65,E03496,小売業,株式会社ＷＤＩ,30680
JP,S,90,E39640,サービス業,株式会社ＷＯＬＶＥＳ　ＨＡＮＤ,194A0
JP,S,80,E04427,情報・通信業,株式会社ＷＯＷＯＷ,48390
JP,A,73,E36697,化学,株式会社Ｗａｑｏｏ,49370
JP,C,40,E34721,情報・通信業,株式会社Ｗｅｌｂｙ,44380
JP,C,40,E39487,情報・通信業,株式会社Ｗｉｌｌ　Ｓｍａｒｔ,175A0
JP,S,93,E05328,情報・通信業,株式会社ＹＥ　ＤＩＧＩＴＡＬ,23540
JP,S,85,E03460,小売業,株式会社ＺＯＡ,33750
JP,S,95,E05725,小売業,株式会社ＺＯＺＯ,30920
JP,D,30,E34094,サービス業,株式会社ＺＵＵ,43870
JP,A,78,E40429,情報・通信業,株式会社ＺｅｎｍｕＴｅｃｈ,338A0
JP,C,45,E36322,情報・通信業,株式会社ｃｏｌｙ,41750
JP,B,68,E02982,卸売業,株式会社ｃｏｔｔａ,33590
JP,S,100,E37902,情報・通信業,株式会社ｅＷｅＬＬ,50380
JP,C,40,E27047,情報・通信業,株式会社ｅｎｉｓｈ,36670
JP,A,75,E00263,建設業,株式会社ｆａｎｔａｓｉｓｔａ,17830
JP,A,73,E05302,情報・通信業,株式会社ｆｏｎｆｕｎ,23230
JP,C,50,E31060,情報・通信業,株式会社ｇｕｍｉ,39030
JP,A,73,E36343,情報・通信業,株式会社ｉ－ｐｌｕｇ,41770
JP,D,30,E37584,輸送用機器,株式会社ｉｓｐａｃｅ,93480
JP,S,88,E38201,情報・通信業,株式会社ｊｉｇ．ｊｐ,52440
JP,B,60,E35124,情報・通信業,株式会社ｋｕｂｅｌｌ,44480
JP,S,90,E38008,情報・通信業,株式会社ｐｌｕｓｚｅｒｏ,51320
IFRS,C,45,E38129,不動産業,株式会社ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,55270
JP,S,88,E31925,不動産業,株式会社ｒｏｂｏｔ　ｈｏｍｅ,14350
JP,S,88,E37815,情報・通信業,株式会社ｕｎｅｒｒｙ,50340
JP,S,93,E40223,その他製品,株式会社ｖｉｓｕｍｏ,303A0
JP,D,33,E39222,小売業,株式会社ｙｕｔｏｒｉ,58920
JP,C,45,E02000,機械,桂川電機株式会社,64160
JP,S,88,E00941,医薬品,森下仁丹株式会社,45240
JP,S,85,E33603,化学,森六株式会社,42490
JP,C,58,E01912,電気機器,森尾電機株式会社,66470
JP,B,63,E00331,食料品,森永乳業株式会社,22640
JP,S,83,E00369,食料品,森永製菓株式会社,22010
JP,A,75,E02572,卸売業,椿本興業株式会社,80520
JP,A,70,E03784,証券、商品先物取引業,極東証券株式会社,87060
JP,B,65,E02503,卸売業,極東貿易株式会社,80930
JP,A,70,E02170,輸送用機器,極東開発工業株式会社,72260
IFRS,C,50,E05080,サービス業,楽天グループ株式会社,47550
JP,C,55,E03621,銀行業,楽天銀行株式会社,58380
JP,S,95,E31248,サービス業,楽待株式会社,60370
JP,S,93,E01878,電気機器,横河電機株式会社,68410
IFRS,S,93,E01085,ゴム製品,横浜ゴム株式会社,51010
JP,S,80,E02615,卸売業,横浜丸魚株式会社,80450
JP,A,70,E02576,卸売業,横浜冷凍株式会社,28740
JP,B,65,E02806,卸売業,横浜魚類株式会社,74430
JP,A,70,E02879,卸売業,橋本総業ホールディングス株式会社,75700
JP,S,85,E04322,倉庫・運輸関連,櫻島埠頭株式会社,93530
JP,A,78,E01107,ゴム製品,櫻護謨株式会社,51890
JP,B,65,E02681,卸売業,正栄食品工業株式会社,80790
IFRS,A,78,E00919,医薬品,武田薬品工業株式会社,45020
JP,A,78,E02237,輸送用機器,武蔵精密工業株式会社,72200
JP,S,93,E04591,サービス業,武蔵野興業株式会社,96350
JP,C,58,E03762,証券、商品先物取引業,水戸証券株式会社,86220
JP,B,63,E01646,機械,水道機工株式会社,64030
JP,S,80,E02441,化学,永大化工株式会社,78770
JP,C,40,E00631,その他製品,永大産業株式会社,78220
JP,A,75,E00373,食料品,江崎グリコ株式会社,22060
JP,C,40,E01819,電気機器,池上通信機株式会社,67710
JP,S,95,E04460,情報・通信業,沖縄セルラー電話株式会社,94360
JP,B,60,E04509,電気・ガス業,沖縄電力株式会社,95110
JP,A,70,E01767,電気機器,沖電気工業株式会社,67030
JP,D,35,E02174,輸送用機器,河西工業株式会社,72560
